,ATMP_In_F,ATMP_In_P,ATMP_In_T,BFW_F,BFW_P,BFW_T,ECON_OUT_F,ECON_OUT_P,ECON_OUT_T,FG_2_AIRPH_Fm,FG_2_AIRPH_P,FG_2_AIRPH_T,FG_2_ECON_Fm,FG_2_ECON_P,FG_2_ECON_T,FG_2_FSH_Fm,FG_2_FSH_P,FG_2_FSH_T,FG_2_PrSH_Fm,FG_2_PrSH_P,FG_2_PrSH_T,FG_2_RH_Fm,FG_2_RH_P,FG_2_RH_T,FG_PrSH_2_Mix_Fm,FG_PrSH_2_Mix_P,FG_PrSH_2_Mix_T,FG_RH_2_Mix_Fm,FG_RH_2_Mix_P,FG_RH_2_Mix_T,FSH_In_F,FSH_In_P,FSH_In_T,MS_F,MS_P,MS_T,POWER_GROSS,PlatenSH_IN_F,PlatenSH_IN_P,PlatenSH_IN_T,PrSH_IN_F,PrSH_IN_P,PrSH_IN_T,RHT_COLD_F,RHT_COLD_P,RHT_COLD_T,RHT_HOT_F,RHT_HOT_P,RHT_HOT_T
140,25052.83770161105,26022274.26499748,744.3291589543284,25246.79704334286,26923561.995397665,465.92461599521187,26697.969029831533,26296393.298626117,525.9196702546644,533.395236924943,99770.24353109095,490.12315901322904,520.3154068056093,100143.11377128783,691.0537627355641,530.1695424263529,99946.5619585347,1455.461926339602,138.669677341709,100426.78024104674,1234.2092314173844,385.7156393175411,99116.31931521023,1223.8720784510328,141.69828582580493,100220.33006734797,672.9673220930778,397.6871311411213,100082.7351781037,693.4801701612621,24824.120144204975,26161489.147719394,684.1141550059809,23095.03205958424,26020212.921551105,726.7878623977687,525002689.0774392,24246.888450669685,26162794.7834546,670.2968242350777,26766.332151126535,26294141.871399075,666.9993158398725,19761.725176119,3677275.0634796475,584.2687502914818,21723.318082544807,3218779.5943075903,860.2824592278657
141,23236.294908376796,26023256.99980322,736.9464271007397,23533.774486882932,26921172.773854315,467.09933611962873,25026.77009510161,26293821.455257736,530.2136048299382,522.2608013493395,99915.78038410441,493.8380995665023,518.6281469896601,99718.77032998565,686.8630505330013,525.2667451060069,100591.71116748109,1463.5360592992517,135.60951090480927,99912.48933033989,1229.589550090916,386.53263761178124,99628.48098580714,1226.7169534993036,133.94763464151092,100187.33812553807,684.0959937488733,399.1061010347313,100294.79416093463,695.7947837108601,24571.301809666656,26164101.033892214,685.8926523785518,23111.10281575283,26019495.14345063,732.6017882928628,525009673.7419785,23995.529056253927,26163448.69218199,671.8579680605018,24076.035874504232,26294827.36911381,661.5614074475603,22629.49631412216,3676168.7685122355,576.7996697638165,22313.876719009102,3216410.249383365,857.8970829316519
142,25720.811899843484,26022430.944061834,736.9052908268732,23920.993482304555,26922573.635276914,467.9022468688461,24960.328434627667,26296054.51221839,525.3500680268062,532.5054282468433,100153.05869770903,485.31763414214123,530.1595946395372,100132.65615416202,693.5346088090567,527.4458927725525,100432.05228486362,1467.4827449618547,130.14951321506044,100722.62027483172,1234.1965996696947,394.4346467818518,100219.37525388187,1230.4957420962107,133.48341240041555,99325.18640410679,681.7355713623908,386.14820971686726,100585.81190014283,698.5837333199902,24324.602946756873,26163006.168992136,683.2181393931743,24576.30987831842,26024574.863160107,732.6157702797223,525001359.4091792,24729.154757043067,26162011.80905264,670.8301533925234,23970.256454361144,26294773.258168116,674.7209204825108,22900.499315050463,3678326.3298233985,585.6078853801785,20769.701020829005,3216039.4421766433,867.0319788910506
143,25367.365359084877,26021221.9086018,733.7236851779293,23095.596014962084,26920069.810269497,471.6461209072227,23927.61935411708,26297132.454575308,522.8584966644356,522.3921151354726,99607.96620278872,497.0687689691613,532.6243655190493,99703.77588787055,680.9084114866745,521.7489258083814,99892.12223742962,1464.0378808203006,135.84044268605544,100981.92959484115,1229.6246479471588,392.1797224854999,100026.47082910556,1226.9984277483773,136.90492928346114,100947.23113197635,690.890070174061,388.4692525610594,99096.27810949078,695.449932861384,23518.09623471156,26161464.186293814,681.8241610360961,25164.405174436048,26020577.946736705,731.3649264295889,525011269.48237115,24086.529859302285,26161309.22502184,675.0093833378951,25107.67020580279,26296479.120509822,658.0017350620953,20926.425237901556,3676604.531987688,588.3601007564391,22568.51008995442,3218782.0249221106,861.4494216715409
144,23950.644808359044,26023302.376817655,732.6122172015106,24260.576812135627,26922915.997567676,460.0112782779613,26149.876357530095,26293201.940773737,531.0890859865224,535.7735915747863,99900.91113944944,498.2948493299452,530.1126656188851,100169.11323261069,698.8105726280362,527.6486096560005,100785.98372783815,1462.6792950264266,124.03366005129061,100032.88830929952,1231.1253510430633,382.15589832586613,99152.48341258592,1223.268050866347,136.35058344519905,100341.60690988293,677.7269354453957,394.77536147590297,101224.26344030506,688.5934349181338,23827.70211224285,26161774.894518092,674.5654014214853,23984.602435784636,26022502.976475447,741.7081017590322,524983369.41573095,24372.448845186205,26164054.512262587,675.5482057450149,23457.027902258076,26293617.04979769,666.5197455420639,21520.65860253962,3677775.15907042,584.9595154445163,21844.388936433304,3218011.496176083,856.5977990750638
145,24333.242554671844,26022937.69093519,739.9258240520945,24768.173828342708,26923112.825687006,463.0753698475874,24678.826517221616,26296619.85630099,521.3864014429029,528.2048856003328,99230.80079361421,485.9061030850293,523.5095372754427,100156.48158609263,685.6638285594412,534.9313798926066,100529.1501243962,1468.8230561739658,132.75252284964083,99690.72018431667,1223.3886547231127,385.08530489895406,99932.7379437897,1233.3075660430145,136.1600711896438,100196.62738888255,675.4190020808517,385.54799442392397,100914.58746734676,695.5144872296662,26350.04765360667,26163410.11555504,683.1517188181671,23665.41873602701,26024784.207022734,729.8627716622818,524999651.90143657,25370.056822441347,26161755.342909046,664.2127658711174,26541.209192319577,26296290.633309525,663.0014750601395,21254.52352917075,3676958.752943012,585.9564727617548,20932.56716428781,3217614.051490583,863.3612076061656
146,23777.034234525472,26023094.759845406,739.133213766182,24703.686317947846,26922162.739458855,467.95832863199644,23430.000013453584,26295296.30277852,512.1383490371027,525.1013029876755,100297.97806694104,495.39977699129065,523.7937537941232,99868.56807319693,695.2947263245607,528.1059845651599,99879.4353726386,1466.706368537111,131.03184146409035,100259.93445900369,1227.458833365162,391.2208956784564,100487.71762611355,1224.15608905172,138.962071381672,100320.46503079023,679.0615928296916,393.01153271086895,100353.05275448397,697.6590135828613,22948.55864579098,26163348.828605585,683.8554698158606,24290.804687043008,26025274.605534628,737.8963000614675,524998720.27209127,23771.93381578901,26161861.583226547,673.7561353948352,23872.905451618084,26296652.138898484,669.7294196660966,21511.1346997287,3676488.7612589933,582.3833148814412,20008.425023256066,3215621.687702405,864.02137778354
147,23263.18036404256,26023083.936755866,734.8449884852265,26629.664607466508,26923375.631504495,465.3948308662406,25524.380756500323,26295684.55723681,524.2788364057484,534.0604502342665,99335.3391414369,482.2010543880095,523.3521552110917,100191.64543451085,695.5177622822475,524.2864705139154,100287.4445076431,1482.2695100508265,128.57292879950472,99818.46461734158,1235.4212130882677,388.3145430654047,100013.17987478925,1236.4979216416834,129.29899163906387,99116.93906136646,681.1867025551298,389.0157419778788,100644.75351226509,695.8784497630593,23886.293389994287,26162175.786703452,678.7320897805226,22243.03299771468,26023569.359430514,736.958271997285,524980715.5000278,24353.26746346155,26163155.61044383,672.2559720677633,25453.724689385937,26297362.46636914,661.5787267675547,21101.396319526983,3677874.7983856234,580.6187224640889,20278.677316607536,3218469.4708786085,856.0841222283385
148,23423.972721331986,26022042.63064426,734.2263013053465,25011.655803392146,26922364.949556574,461.4895859566229,25334.132675114222,26293454.75219439,525.7407152790033,521.3263941663968,100628.66224544072,486.1058076416398,530.1033394121973,99580.14985134013,695.1107212949406,530.0569958628217,99702.6243220977,1471.7780541492145,132.52941199793227,100681.1461626752,1233.3257578142861,391.738258912446,98615.20133493115,1236.4966088507938,140.52563082691833,100330.3976149826,680.9065468672413,388.30708002420107,100414.08115246029,700.0238859553868,25227.253829675697,26164975.330242377,681.5784880023203,25372.85784180722,26021239.019336313,732.4173502386291,525003926.1902977,23198.41409635477,26162253.205155056,668.2297402767196,24924.777056864827,26297309.92945143,660.2619481838184,21395.71896106281,3676819.900111956,587.4227503879736,21867.92585948738,3218108.9955866323,849.9626301802257
149,25935.636779924323,26023933.79064971,739.2580087551246,24655.639992209963,26923116.688984726,467.12797436075044,25123.549214139384,26295033.514193524,524.5070459730297,530.072631238614,100451.75515369789,478.4495028257884,530.0755542010519,100265.17598033199,698.040526862607,526.2517392889482,100227.93612926062,1463.537204936954,130.36391778698606,100527.94590418164,1229.9798490964188,387.14941505271105,100128.49937331771,1229.4111754957405,123.79588050567905,99789.351397747,688.9919061142523,394.0643412626978,100907.80806374698,702.3161450151887,24190.077087286605,26160730.85497158,687.4873494568109,27028.593370017086,26022940.215274632,739.5986458487578,525017354.1701567,23276.1194148927,26164644.730503112,667.1769014506053,24050.286513243485,26294250.0751013,655.4959664866444,22245.06284859283,3676660.595078221,572.6070441322604,20860.534805921558,3217356.6176627004,861.1331538822643
150,24896.853345107076,26028055.59276092,732.6931166032069,25167.412727490697,26922043.048786823,465.5413707287948,23077.774512860105,26297778.477565505,528.3877491533316,521.1938677298143,100594.06391408735,492.6550445026717,526.9277247070444,99440.36198899813,693.7481861887044,520.0297756930048,100540.31519160492,1450.0997467180948,124.17162112282529,100175.93180839109,1221.4438496737966,390.06072613198603,100257.88796699591,1232.5909954602162,130.68356873681253,100557.83178717869,684.9037346180596,385.33602431052844,99625.75742053262,694.4009416310773,23757.141068183097,26166038.520821758,675.8088735951912,23529.01609366367,26027196.607817546,726.0541879665866,519997612.4918619,24247.698807830126,26167343.94562189,669.0707563557204,23971.539204167133,26297925.933551785,651.7435574281882,21354.858136713043,3676236.5111097908,579.6017492569314,21835.593458560284,3224845.2173430524,851.5576321850106
151,23486.459035725475,26028411.88537833,739.2851976537171,24133.81309796431,26923614.909956604,457.86179974939483,24507.737764658377,26298738.608652413,525.9038264370382,523.0832132220426,99358.79018973677,482.9841865243401,523.1679110297823,100509.54852790157,694.9960709632788,525.228371567908,101730.96022229118,1467.26703637972,129.14325227481513,100359.3454229667,1230.3491599864033,389.97834701826446,100619.9233080161,1228.9060626302955,139.48569732083553,99906.38364581467,675.6454010823888,391.16888295525666,99837.91767761786,697.1601119110157,22499.276107864953,26167563.003514636,687.7081774841646,24713.57826959837,26027115.243666712,732.2977375414093,520003837.67389894,22823.747512799426,26166766.572193705,666.673308824896,22025.26686282891,26298574.185307693,667.392630955991,20699.56070114611,3678274.079022394,581.410484137401,21117.074972904753,3225892.196116655,846.5126920827561
152,23118.90737561824,26029187.51923625,737.0131395916748,25160.07974172406,26923208.71066352,466.83118631988975,24205.582766593,26297938.212371424,525.8714882934316,528.6123322669342,99403.27434749922,480.7383971660865,519.025595833287,99984.77502055322,698.1682660323094,518.9527790239804,99669.43658401693,1459.740473075093,136.05338759946565,101756.68746686303,1228.0880564916927,383.14945475405096,99340.65248307481,1226.6982169236949,138.19483772579454,100286.16392209168,684.697454190032,389.5198148723989,100166.8808017564,705.336019261414,23936.72530045506,26166571.05449583,688.3531090209327,23819.929611866093,26030433.247480188,736.7153974492322,519992616.652436,21988.421924533697,26166550.956767265,664.7653795009782,22345.172355919618,26300252.629519265,659.7115452547245,20748.057723953163,3675728.725421217,587.3033597786917,20174.147300949826,3224416.2489917246,859.5023115642445
153,25672.45976901628,26027623.2988849,745.6493844507868,23401.954328514374,26921496.704610452,463.8525683849646,25146.238793643177,26298133.710176848,533.2295488171904,525.7793718036019,99748.5992422211,483.4406102514895,524.3277174185092,100235.78779408184,689.0629960607589,519.9669640273082,100520.75596373942,1461.822360626542,129.20888827035603,99246.0083535814,1229.3706392033441,395.9036241810427,99978.86726798658,1224.9299624969833,130.2042674321448,100318.81260018781,689.836763424311,391.9619147407569,100335.22185315327,695.4494725702581,25039.157761994287,26165905.48103441,689.7613295095064,24989.383265232365,26026605.420214374,747.8547971583137,520003603.9878874,25122.438927836458,26166248.587842636,668.7503314298848,23644.104021887608,26299696.493234444,655.3139904191298,20465.647156991232,3676257.3871997963,589.9886816765562,19500.883962703767,3223900.3354868228,862.9509448935214
154,23478.492433467305,26027697.93188891,742.5427944451618,24443.906504824194,26921993.66290671,469.6141032101131,21743.437305152234,26298315.73559237,523.0702575733445,525.2956098921018,101028.84799094131,490.5422056780937,519.6415714208558,100022.95198759233,690.9119480444241,521.1597314417118,100468.55494638768,1469.7197840626138,123.03620704983996,100110.50295515066,1226.3884760981941,375.9107420283896,99593.71761629553,1224.623490733755,134.801858094807,99528.95879079166,677.1989767405352,388.78145332156583,99862.00784825656,691.7680678189888,24829.34208638708,26167087.104903545,683.3476039958155,24210.890534976443,26028394.28232778,744.0718010836065,519996655.3798165,23161.006438965418,26167257.41852728,668.3029997645765,22111.65285828411,26297940.99549177,671.1202519748905,21902.575174543144,3675758.453648833,577.6417622193366,21834.119016771743,3225790.1036688522,859.5592427703673
155,24184.673626353073,26025816.141491894,741.3959643691687,25720.06247095682,26922676.58211463,460.52283709354623,23471.009676080324,26299258.404071454,521.8303807515672,523.8168309143059,99718.39404019195,488.7415055243456,519.2058947718727,100205.58232590211,695.4313999670214,517.3004926406685,100878.80736390714,1463.0412492101398,137.13277574793264,100320.69564328316,1231.8537023023594,387.7888449945921,100167.86133841518,1227.9708155052988,127.72107038553536,99338.99445631506,689.0551663973663,392.08531861332574,100503.71057493462,692.8074468533061,24600.42773692553,26165708.934277855,695.6395919146253,24400.78289830216,26026644.911244534,741.6052738858236,520008513.23792255,22114.23471317341,26166482.466131825,673.9347490390479,23523.138260104686,26299267.32040839,672.8718252692619,22047.983594498768,3679065.6195542444,568.5459656347751,18462.92817239727,3223790.9387040697,867.1093970613802
156,24204.600569490405,26026210.571459215,744.3298944753711,23808.823179977953,26921082.826968055,471.23702827885586,23626.2103228434,26299914.30991541,527.514600416434,510.68309086577256,100713.04790951688,480.1416583402845,529.9650667491966,99970.77217253174,689.8946223535517,525.8268244717248,101080.60729157188,1466.9850239172154,135.12323491720375,99689.17678283117,1222.6489028129183,390.89744250243047,99974.10375390887,1233.650603287138,138.5217738782072,99654.0481321535,679.4649953788422,388.07233056841557,99939.19380414535,698.8090730479081,22960.084389630265,26166986.420835674,691.8960985538085,24614.515691876433,26026235.95094952,738.2963511763426,519997822.6873365,24218.530645096347,26165668.07731089,661.7033637324754,24386.054848767246,26300035.724242046,672.5805597805269,20020.374680004814,3677366.5377949756,579.8674426616744,20466.83744097919,3225361.7255717805,854.418852421342
157,23000.985397297707,26028945.857390456,745.97833488021,24216.1697467901,26922559.343871906,471.28643169833646,24096.418738014047,26298219.17213646,525.8073176319016,522.8017449679328,99927.41405383365,488.7602781638853,527.7833536948498,100958.59137510603,686.6062720815726,518.4345758517655,99621.58714846765,1460.6656691735502,138.77633059683575,99862.04808580788,1228.0046243457978,398.96312875342596,100554.94943809796,1222.7596607697944,129.33212870769455,100635.6739322004,679.8964894857313,384.67099570507975,100283.20563510494,699.3848077770117,24801.98684097669,26166995.800356295,695.7901132704461,24292.095478776555,26023545.852542527,748.804290818664,520013209.43414617,23914.368038463464,26168184.23254414,668.7848588746056,24813.09359865853,26297857.080161832,665.8123067409945,21327.57838078551,3676313.4107184503,577.1772724194676,20691.351626279804,3225896.399286893,860.4850143035792
158,24378.287604398258,26027527.407132868,741.0187258068588,23749.98228464484,26919573.795827985,467.9650293206584,24202.362804638153,26298403.865790863,521.4096524952673,529.1844790650991,99146.41745993389,491.81909497602663,511.9737311093262,99936.52207042996,686.7244958795376,518.8753792806693,99629.3025390451,1464.4756217812778,130.30313555257533,100604.18977513691,1225.334507208307,387.36952819341485,100348.00460267636,1223.2614558474581,135.32253549341624,100376.92092363004,679.1311329150365,385.87585251686716,100392.01204060792,688.3670563432133,24796.258125693937,26164917.75218628,681.2794739757958,23448.004952170813,26027011.237932127,733.256662037413,519998056.00772214,24778.287190103005,26165292.07058384,665.2548423865113,24155.271213405318,26298015.425119996,664.9024402699729,20881.045208017,3676503.9240790927,588.7954347989815,20272.867035819505,3224855.6586808604,851.3356432013645
159,23567.406102252804,26026372.197648417,740.185225968827,24147.333735242635,26922498.266789757,472.4538064468881,24071.811887573494,26298531.838728443,521.7673522617774,526.6514563101175,100079.11866189798,482.9422980068344,516.378204131291,99689.8262113809,690.5679065688503,510.177631334083,100545.62261832829,1467.5710089990985,133.8587599794642,100357.4556341648,1232.5028095093162,392.71431238967324,100377.53223375195,1222.0122341204865,133.72148574180525,100077.69557629681,689.2445763574326,390.2329490384427,100501.48928105918,697.9981494782666,24930.159387143805,26167668.75717259,682.8832666608337,24374.71789273277,26030276.28651738,737.7268949799528,520008186.0525097,23534.714325697838,26166952.073935967,669.3153644259926,23991.068436619345,26300288.241672695,669.016387996754,21436.24602130501,3676794.932422206,577.3379210660321,21848.353239249976,3222608.67303441,866.9428702638892
160,24620.957945978138,26032308.706399966,740.6723910633689,23918.34482348245,26922968.51657413,454.8020004635835,25507.73942568436,26301593.20180613,524.4110279822654,515.9179585652073,100568.13578918924,492.28766479353743,516.001402432271,99527.09019221461,695.5275920330777,518.9467818477232,100586.0868130583,1461.90007597055,127.6141830747784,99978.39119319298,1226.407017466394,385.1047389731031,99446.55447306653,1232.5910162178507,136.80721627294017,100374.79336615259,674.6232603366975,388.94664039355536,99435.72428233238,695.0692283237574,20299.89966223648,26170702.976313863,679.0957611524431,26184.980997078317,26032861.624253694,736.7236846285857,514984403.0996322,24330.691505686296,26169356.94953221,666.038078692369,24235.093049931635,26302937.69138395,671.100640705256,19769.767724896046,3677381.4993925556,574.7205564808231,21150.06560419881,3231005.211206108,857.4862293247853
161,25202.295730978076,26032215.93691498,738.7371110840996,22671.592824998417,26922851.287861094,461.32921168290756,23633.900605676998,26302532.571187403,521.7299205898586,523.9151756474753,99477.10590597038,490.2261897150179,532.4012791881526,99462.3276445858,687.96244574004,528.5412357352951,99849.75138230108,1453.894918148125,134.57138714312745,100098.42667517513,1227.8359971809375,386.7869835864886,99441.57021843139,1218.0615209425089,127.63892566483351,99880.05486579923,678.3560645170106,387.5435239421096,100437.65246139858,683.4207481157013,23224.864418802717,26171275.262619343,686.6355341788666,23997.021123390463,26032976.380519167,744.7896973615046,514986372.32271016,22136.083291805582,26169962.70843467,677.8537511056508,23914.433053749723,26302021.098081745,665.2624740979999,21688.40501363416,3677968.7588928095,583.7169335029344,21003.078972498857,3231988.319108627,869.5370091032796
162,24199.534335733104,26031252.337668978,736.6286380790326,23070.76596918451,26920913.305448666,465.2493428259237,23416.621727031103,26301434.334887695,525.6848469195202,516.1741724323281,100714.79967748026,494.60952394481114,516.0146734713442,100629.04394874162,678.3626618851381,521.5429873879143,99683.98975077544,1462.5361382022259,127.78104952577644,99421.37381664061,1225.0879191925985,386.8435684739276,100456.48739267388,1226.7318833591971,125.02136447284754,100138.02277714654,675.3259848286791,399.53611574433916,100286.89423129898,700.3127895869325,23926.599168514695,26169462.759254377,676.1945242774934,25676.168027243173,26032801.111797012,739.0815719776235,514989588.57968473,25791.35898843651,26171912.246767767,671.2290665649072,24990.313090507065,26301945.97761614,664.4699310673503,22320.95006438353,3677091.6898645945,578.2470240237127,19886.941453760905,3231379.3237195807,867.366331697746
163,24655.887028069064,26031854.24740588,745.418801424089,24820.06427664857,26921707.45958497,459.76299733342535,23558.4111479111,26300315.666227583,521.8412930544969,514.4607938331854,100365.24114951525,491.1317815329768,503.3513957641311,100465.20211512616,697.6169472861839,520.4228685465145,99640.8191774332,1449.952986201797,141.95671671346872,100146.29811402562,1228.190596917108,398.7225249995713,99579.6965732916,1221.3773228983569,129.3978853702076,99947.25280686312,680.2681441488182,389.5581716002607,100019.75919779437,686.9081968524541,24916.922958098494,26170287.280476093,681.5182700054731,22645.854949273307,26034029.296513177,739.8066520589825,515001368.0986367,23891.91965315457,26170010.58260405,673.7963121290696,24195.48337683413,26300472.544593923,666.4431744788415,21708.465344449753,3675731.496018474,586.8464660871682,20588.693342797793,3232967.8311694935,855.963204569328
164,23287.061904521273,26033824.685948823,738.410731129892,22446.981264113918,26922793.001512565,464.5177157432311,23153.842760445375,26302116.17271499,529.6204466899884,504.0496652637887,99699.35103669176,488.70083748583266,519.0206498824073,100269.22980173833,697.1892962675211,519.0647095013161,100783.07304222467,1461.0600367771735,130.51715000500823,100612.06029281713,1222.9127119880468,384.1755544212613,100215.18959763848,1216.7001459287299,132.96244688962443,99323.25457914478,682.9266073367795,382.12713078729485,100517.44302359206,689.206497664095,23996.260887141,26171128.241030816,683.2121852840676,22850.84927631806,26028483.992816765,742.9539427873698,515008885.2840969,24681.90192464209,26171133.03211731,661.217218775269,24990.111726673604,26302290.07914173,663.2566014099168,20278.505006461455,3678360.059189967,581.4482751998353,21217.002515336928,3230320.0532771763,870.7778553874653
165,23514.19280891095,26031081.27651297,740.25756492875,23850.509313802966,26921432.80586019,459.80303698595935,22260.393241851667,26302962.970328618,520.2170470121191,520.1190033912413,100424.28448448099,486.5117281636735,517.8055485356458,99079.40631017365,695.5792827188684,524.513957469762,101175.51776521755,1465.5277578362782,129.9531299170785,99590.46099606984,1224.3371744398255,384.9719701733805,99826.80662263058,1230.6654637336183,137.84338710373345,99868.28497159132,678.693794204658,386.82698143665317,100131.94903860411,690.7402235414918,23681.594741238852,26171267.557846524,682.881926866177,22221.26039393117,26031193.857617043,735.5050169863621,515019929.4273179,23473.354145381152,26170198.669128694,670.6000299709772,24377.195113744572,26303591.45324349,664.9357586739571,20335.55897254577,3676416.7528325953,578.2927480808328,21578.54821530171,3230242.199781277,859.9050242093679
166,23651.480004111178,26032303.843332957,737.7126208973677,24494.301641042326,26923687.735745154,461.2089978605224,24869.602225667462,26302625.025688604,522.6117625483502,523.262688521621,99817.8033594624,489.5429872499191,519.9187765790296,100616.20948959111,687.1839030221423,519.760549285921,99469.90875203258,1460.7551553047288,133.76501942635434,99783.78009252062,1221.5920687708801,386.02941939355225,98793.1803582741,1225.2709032026532,131.09780796282112,100387.47977888073,678.0171216834702,390.15439605796814,99787.49638046577,692.4749960906149,24674.792791159816,26172528.504297577,678.3289614917055,23671.161728195122,26032580.724787407,736.1660952336528,514996836.6955393,24024.550492365193,26169615.285287436,664.4677121424503,25475.523455734983,26302614.499871943,658.4427986346705,21145.85445658576,3676730.4714295566,578.7739531391385,19166.747570217813,3233538.1606218982,857.6476300609172
167,22441.387974921847,26033852.31448517,741.1930916872957,23897.071444492394,26923045.537275027,464.9289018077536,24172.713376768286,26300608.15828341,531.4535895097431,517.135809710208,100317.45757832126,499.0026136543562,522.0927811928425,100477.93777165195,681.2060527212159,523.4986825729626,100258.38371744528,1453.714956263776,126.1491995622231,100545.88289335599,1216.8080499427376,381.3690447884774,99870.3264963068,1234.846926525405,134.76963720942544,100886.34666346665,688.456409953194,382.1964845038955,100089.58185193957,692.46681213293,24743.424825048198,26172420.036413863,676.4341123251943,25018.5117439259,26030555.734024875,745.324451484157,514998508.5467417,25099.82393978343,26170175.284464654,665.778055156395,23303.780500907196,26302865.704560533,658.6500157052476,23290.07657023532,3677102.051973061,582.5391821551576,18985.464848279087,3229929.269245538,852.1496138519346
168,25791.665722730315,26032401.595657527,739.5041536922172,23458.325506675836,26921145.35833488,461.7515976984993,23621.366883124636,26301895.829878658,518.9854418078307,516.8885746294781,100669.2771860015,490.8491666473018,511.5241297470344,99562.25229149403,697.1807925480282,514.2017354677454,100081.96114839707,1460.1280126815388,127.37160256798222,100095.86014976393,1213.0347369785795,392.8588859831673,100575.19110905241,1221.6192445293827,133.66497833340227,100486.26490340506,680.3860076592983,384.1555094223652,100615.99760272935,692.9703556084564,23348.24281367142,26169946.615066662,688.2900199681952,23576.08233300026,26030614.253589794,738.1172565969237,515004648.57602274,23059.361325569396,26169393.38250847,668.2532588862715,21422.838954346393,26303552.871635064,662.3743923058024,22100.12891100652,3678335.597012361,577.0603883008112,21292.72349654511,3231356.9949071477,843.1907455080365
169,23989.271716713756,26031754.21002099,741.8167247694531,24624.901287947938,26923880.942617003,467.3197546681602,22684.635476323496,26302449.643054865,525.5463905191274,515.8113256813511,100585.97070153293,495.3430199604254,522.3081702659404,100528.03549306699,687.0441422047718,525.7177599337725,100208.35184638832,1461.4050170841729,126.06223160187542,99253.60158478117,1222.3638048203761,386.0469280106271,99717.63654194477,1228.617756451546,135.51782758711758,99944.99389670927,678.6122426314796,397.80842494058754,100091.40752327809,692.0157385433454,24309.782168829774,26170813.646378435,690.3680716179766,24023.64355199579,26031504.03783963,731.617233773394,514992522.48528296,23793.222769534463,26168963.48326195,670.4690037485971,24516.833186235155,26301692.736189544,651.8721192847624,20299.77957582653,3678709.2433732087,581.9524703049364,22270.374866118043,3232668.496749907,861.2794395802562
170,24255.874639911144,26037863.43804164,740.7225881711869,22524.70848400315,26922288.379344422,471.445302699602,23160.02956407386,26305803.8756968,524.0912300852655,508.731625530674,99916.57459483626,490.22503293723884,512.5324170717992,100306.2449632776,687.362927310615,511.65597103849154,100018.81215729057,1458.9221785493435,136.80182027305455,100399.5931100309,1217.5384147762163,384.24683068939424,100178.11638339772,1236.635320292098,130.2517619510503,99798.16821668764,681.6921455019419,387.6763881556857,99967.98848276796,691.3772180401822,22363.975744881223,26174861.94101078,688.2631786302635,22754.303919202266,26039809.058002453,742.0519353706679,509998838.02597004,23273.332424239623,26174888.865140814,670.2820019122939,25571.387260572483,26304854.682591584,663.1929047532824,20799.76072532392,3676784.583579085,580.5065691431951,21446.867797524235,3238889.0247177016,850.7662162447697
171,23805.028631664747,26039610.14402811,743.7285938379175,24463.115819990642,26923470.491099846,471.04437270207114,22374.565201879286,26304039.05108521,520.8746165007402,513.422586828151,100424.886993302,483.9199471236586,510.49928897081935,100103.68786145055,679.782300963413,518.1806763217335,99950.59664650395,1450.5145303898098,130.89087405410436,100068.67140337035,1227.7757039741275,389.2190844125653,98724.63610253751,1216.405237656332,131.713832552997,100321.65737608803,685.1981788444288,393.43419445767654,99438.17597856223,691.2936084609318,24627.222213178808,26174870.865716595,682.8281923175051,23636.68747564053,26039967.045882817,744.0940452447696,510014504.47734964,24104.253968069464,26174886.71571076,669.8560833130795,24079.84178647853,26304568.702423036,667.1690743895963,20803.89846290228,3676619.0993027487,577.8664092058972,19664.18427407027,3237486.6708136997,851.2068256100157
172,24039.195172023916,26037402.251200955,730.0965044992365,23905.27722077074,26921223.981910136,468.15305562074985,24440.532846864695,26305648.516979977,522.1799542726594,510.07415768092835,100821.92770578596,485.6026850496536,521.0604830088344,99035.9329854559,699.9012658394927,511.61852060697043,99126.29357739298,1455.916930138453,137.98313596674473,99891.72190973864,1221.7211296937169,386.0668814414046,100336.11501553423,1226.0537657318387,134.58604324593247,99770.21394707917,677.9855503797704,389.664651896692,99553.49493152683,686.6754944207354,23934.855029487193,26176413.728939872,685.4046827878955,23890.57986594307,26038796.814940576,743.7695465401864,509995990.6879604,23393.709844681318,26174638.67337048,673.186261790145,23647.02171511935,26304246.91953507,672.2706488364229,21107.167531158964,3679026.78007285,579.654338939716,21207.173089994852,3238575.9894817355,857.1722675709545
173,23442.14696839409,26037558.74183274,742.4679865840116,25591.40953606979,26920927.425843894,464.86254667526947,24001.12680876644,26306136.933788884,527.1593814131218,519.9614373179796,99445.41830928232,490.30716753967585,524.6678146645354,99594.52209398725,690.1723263376176,524.9293151549793,100741.76231897774,1464.9974700451312,126.03753721701553,99669.27944096886,1227.2064244857704,383.5699450760391,100245.16154307555,1220.1317327107529,131.9731172171005,99915.57248082927,666.9517355786396,382.3398554257104,99208.14512440294,698.8077454895457,22840.446559454835,26174503.383657385,688.4306793026732,25141.27430645028,26035573.14679613,743.9130519252774,510003459.95011455,23750.916744047798,26173572.982299674,665.975369317055,24825.3352860612,26306847.201386742,664.577604234291,20326.198298216914,3677659.901599535,593.7583553181771,21256.962939066972,3238072.2531646774,856.9025131741066
